step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
284	24508.0	1.08992028	9.70048237	43.59	0.70161103	6e-08	23200	134.4	86.294376
285	24592.0	1.22343445	7.95860529	43.59	0.66844663	5e-08	51772	300.0	86.288295
286	24677.0	1.28876305	3.5725565	43.59	0.66066699	4e-08	62045	359.5	86.283409
287	24753.0	1.18981647	3.31259751	43.59	0.67921277	3e-08	58536	339.3	86.24859
288	24834.0	1.14887953	5.95147848	43.59	0.68576953	2e-08	47292	274.2	86.227521
289	24922.0	1.21559286	3.19880414	43.59	0.66648822	2e-08	39542	229.3	86.234447
290	25003.0	1.24379253	43.30468369	43.59	0.66563966	1e-08	32892	190.7	86.217782
291	25093.0	0.99193001	5.99823713	43.59	0.72260598	1e-08	45942	266.4	86.231068
292	25177.0	1.1124692	33.58713531	43.59	0.69166049	0.0	50444	292.5	86.223676
293	25258.0	1.30534887	36.76122284	43.59	0.65509839	0.0	45663	264.9	86.203589
294	25334.0	1.22702575	109.67303467	43.59	0.68164983	0.0	24175	140.3	86.170585
294	25337.0	None	None	43.59	None	None	24175	140.3	86.180058
